"DAY(collection_week)","Comparisons","question_label","rolling_mean","Subgroups","rolling_n","Max of current_period","Max of previous_period"
2024-10-07 00:00:00,"Ethnicity","Civic Intent score",52.48602253098928,"Asian",26,,
2024-10-07 00:00:00,"Ethnicity","Civic Intent score",52.53563164424272,"Other",8,,
2024-10-07 00:00:00,"Ethnicity","Civic Intent score",57.80380494417661,"Caucasian/White",320,,
2024-10-07 00:00:00,"Ethnicity","Civic Intent score",58.701393728666275,"African American",31,,
2024-10-07 00:00:00,"Ethnicity","Civic Intent score",60.166551428546114,"Hispanic/Latino",32,,
2024-10-07 00:00:00,"Ethnicity","Civic Intent score",65.10534992967985,"Indigenous/ Native/First Nation",6,,
2024-10-07 00:00:00,"Gender","Civic Intent score",57.36258022552136,"Male",200,,
2024-10-07 00:00:00,"Gender","Civic Intent score",57.67594453344665,"Female",204,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",37.630247277011996,"Non-giver",160,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",72.64282912067137,"Gave something else",132,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",72.7585050014935,"Gave to registered nonprofit",175,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",73.53888903156222,"Gave items",152,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",74.10218391713977,"Gave to informal group",135,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",74.35994012439862,"Gave to individual",130,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",74.76697651041545,"Gave money",133,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",76.46762869357558,"Volunteered",110,,
2024-10-07 00:00:00,"Giver Type","Civic Intent score",78.0300469771603,"Advocated",74,,
2024-10-07 00:00:00,"State","Civic Intent score",26.167946927374295,"MT Montana",4,,
2024-10-07 00:00:00,"State","Civic Intent score",39.08047945379745,"CT Connecticut",5,,
2024-10-07 00:00:00,"State","Civic Intent score",43.35783791248788,"OR Oregon",8,,
2024-10-07 00:00:00,"State","Civic Intent score",43.504597953239816,"KS Kansas",6,,
2024-10-07 00:00:00,"State","Civic Intent score",45.15866580618601,"NE Nebraska",8,,
2024-10-07 00:00:00,"State","Civic Intent score",46.071647626901466,"OK Oklahoma",5,,
2024-10-07 00:00:00,"State","Civic Intent score",48.175279329608934,"DE Delaware",4,,
2024-10-07 00:00:00,"State","Civic Intent score",48.194932856827755,"MD Maryland",9,,
2024-10-07 00:00:00,"State","Civic Intent score",50.66604537723403,"MN Minnesota",8,,
2024-10-07 00:00:00,"State","Civic Intent score",53.87391348281516,"IL Illinois",14,,
2024-10-07 00:00:00,"State","Civic Intent score",54.3125722600422,"MI Michigan",14,,
2024-10-07 00:00:00,"State","Civic Intent score",54.39487488572858,"CO Colorado",14,,
2024-10-07 00:00:00,"State","Civic Intent score",56.080113487570216,"MA Massachusetts",9,,
2024-10-07 00:00:00,"State","Civic Intent score",56.105275583939665,"PA Pennsylvania",22,,
2024-10-07 00:00:00,"State","Civic Intent score",56.42069231899504,"SC South Carolina",8,,
2024-10-07 00:00:00,"State","Civic Intent score",56.728611849275126,"NC North Carolina",11,,
2024-10-07 00:00:00,"State","Civic Intent score",57.0723709552261,"CA California",44,,
2024-10-07 00:00:00,"State","Civic Intent score",57.953114929311916,"AZ Arizona",11,,
2024-10-07 00:00:00,"State","Civic Intent score",58.00336852875699,"OH Ohio",19,,
2024-10-07 00:00:00,"State","Civic Intent score",58.29501445930816,"NJ New Jersey",10,,
2024-10-07 00:00:00,"State","Civic Intent score",59.60563489364118,"WI Wisconsin",7,,
2024-10-07 00:00:00,"State","Civic Intent score",59.899161475925474,"GA Georgia",13,,
2024-10-07 00:00:00,"State","Civic Intent score",59.90424785237805,"TX Texas",34,,
2024-10-07 00:00:00,"State","Civic Intent score",60.01988725886832,"NV Nevada",7,,
2024-10-07 00:00:00,"State","Civic Intent score",60.74425049233962,"IN Indiana",10,,
2024-10-07 00:00:00,"State","Civic Intent score",61.36615234454694,"FL Florida",41,,
2024-10-07 00:00:00,"State","Civic Intent score",62.12985307729916,"MO Missouri",11,,
2024-10-07 00:00:00,"State","Civic Intent score",62.248965270143394,"VA Virginia",9,,
2024-10-07 00:00:00,"State","Civic Intent score",62.91880159165439,"NY New York",19,,
2024-10-07 00:00:00,"State","Civic Intent score",64.46590836515234,"UT Utah",5,,
2024-10-07 00:00:00,"State","Civic Intent score",65.83038871236991,"KY Kentucky",7,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",52.90855485462953,"Exurbs",48,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",55.1656885952517,"Urban Burbs",79,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",56.19789409100859,"Graying America",21,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",56.57775688499838,"College Towns",31,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",57.61441065130043,"Hispanic Centers",9,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",57.929082160701114,"Middle Suburbs",22,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",58.30619266450512,"Rural Middle America",22,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",59.19430798862702,"Big Cities",124,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",59.69721907257072,"Military Posts",10,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",65.42790304292649,"Working Class Country",8,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",69.93814939364185,"Evangelical Hubs",15,,
2024-10-14 00:00:00,"ACP Community Type","Civic Intent score",70.1533677666324,"African American South",8,,
2024-10-14 00:00:00,"Age","Civic Intent score",55.45969073729492,"30 to 34",46,,
2024-10-14 00:00:00,"Age","Civic Intent score",56.492786480606874,"65 to 85",87,,
2024-10-14 00:00:00,"Age","Civic Intent score",56.70202531186831,"50 to 64",100,,
2024-10-14 00:00:00,"Age","Civic Intent score",57.81570970396907,"35 to 49",101,,
2024-10-14 00:00:00,"Age","Civic Intent score",60.34262088264278,"25 to 29",25,,
2024-10-14 00:00:00,"Age","Civic Intent score",63.678835771848654,"18 to 24",45,,
2024-10-14 00:00:00,"All","Civic Intent score",57.82879933612626,"All",404,,
2024-10-14 00:00:00,"Children in Home","Civic Intent score",54.70103031587267,"No children in home",260,,
2024-10-14 00:00:00,"Children in Home","Civic Intent score",63.18150073263941,"Children in home",144,,
2024-10-14 00:00:00,"Demographics","Civic Intent score",51.23907714373672,"Prefer not to answer",29,,
2024-10-14 00:00:00,"Demographics","Civic Intent score",53.76073760399206,"$50,000 to $74,999",80,,
2024-10-14 00:00:00,"Demographics","Civic Intent score",55.46247513873845,"Under $25,000",54,,
2024-10-14 00:00:00,"Demographics","Civic Intent score",58.681267672937224,"$25,000 to $49,999",77,,
2024-10-14 00:00:00,"Demographics","Civic Intent score",59.3202081604852,"$75,000 to $99,999",57,,
2024-10-14 00:00:00,"Demographics","Civic Intent score",61.8982476751805,"$100,000 to $150,000",46,,
2024-10-14 00:00:00,"Demographics","Civic Intent score",63.27772976750247,"Over $150,000",61,,
2024-10-14 00:00:00,"Ethnicity","Civic Intent score",46.73556987747178,"Prefer not to answer",8,,
2024-10-14 00:00:00,"Ethnicity","Civic Intent score",52.91025782770483,"Asian",26,,
2024-10-14 00:00:00,"Ethnicity","Civic Intent score",54.643951248600764,"Other",7,,
2024-10-14 00:00:00,"Ethnicity","Civic Intent score",57.42035851348049,"Caucasian/White",316,,
2024-10-14 00:00:00,"Ethnicity","Civic Intent score",62.293906808603786,"African American",38,,
2024-10-14 00:00:00,"Ethnicity","Civic Intent score",64.99754586334564,"Hispanic/Latino",32,,
2024-10-14 00:00:00,"Gender","Civic Intent score",57.57352789900398,"Male",200,,
2024-10-14 00:00:00,"Gender","Civic Intent score",58.280584085896336,"Female",203,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",37.72877299862295,"Non-giver",157,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",73.03531835191446,"Gave something else",134,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",73.2276763668994,"Gave to registered nonprofit",176,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",73.42328772206247,"Gave items",152,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",73.68591930996025,"Gave to informal group",140,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",74.0443963155657,"Gave to individual",131,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",74.28909782136785,"Gave money",148,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",76.93121686678725,"Volunteered",107,,
2024-10-14 00:00:00,"Giver Type","Civic Intent score",77.9913006680433,"Advocated",79,,
2024-10-14 00:00:00,"State","Civic Intent score",41.16363627164818,"OR Oregon",8,,
2024-10-14 00:00:00,"State","Civic Intent score",43.281599815437204,"KS Kansas",6,,
2024-10-14 00:00:00,"State","Civic Intent score",45.36262700986011,"MD Maryland",6,,
2024-10-14 00:00:00,"State","Civic Intent score",46.872206703910614,"ND North Dakota",4,,
2024-10-14 00:00:00,"State","Civic Intent score",46.90266126878033,"RI Rhode Island",5,,
2024-10-14 00:00:00,"State","Civic Intent score",50.434446779203924,"MN Minnesota",10,,
2024-10-14 00:00:00,"State","Civic Intent score",50.62051954591972,"CT Connecticut",8,,
2024-10-14 00:00:00,"State","Civic Intent score",52.305834291722284,"IL Illinois",15,,
2024-10-14 00:00:00,"State","Civic Intent score",53.21507974557513,"PA Pennsylvania",17,,
2024-10-14 00:00:00,"State","Civic Intent score",53.30163365119963,"MI Michigan",14,,
2024-10-14 00:00:00,"State","Civic Intent score",54.87721450985868,"AZ Arizona",12,,
2024-10-14 00:00:00,"State","Civic Intent score",55.06915495245458,"WA Washington",8,,
2024-10-14 00:00:00,"State","Civic Intent score",55.54226127547859,"CA California",46,,
2024-10-14 00:00:00,"State","Civic Intent score",56.25973710562235,"VA Virginia",12,,
2024-10-14 00:00:00,"State","Civic Intent score",56.563905892866586,"NC North Carolina",11,,
2024-10-14 00:00:00,"State","Civic Intent score",56.78426648458207,"MA Massachusetts",8,,
2024-10-14 00:00:00,"State","Civic Intent score",56.96931047194033,"WI Wisconsin",6,,
2024-10-14 00:00:00,"State","Civic Intent score",58.06630835357188,"WV West Virginia",5,,
2024-10-14 00:00:00,"State","Civic Intent score",58.85558994958661,"GA Georgia",13,,
2024-10-14 00:00:00,"State","Civic Intent score",59.22415476971875,"OH Ohio",16,,
2024-10-14 00:00:00,"State","Civic Intent score",59.25332700348126,"NV Nevada",7,,
2024-10-14 00:00:00,"State","Civic Intent score",60.01986289335732,"IN Indiana",10,,
2024-10-14 00:00:00,"State","Civic Intent score",61.06389664804469,"NM New Mexico",4,,
2024-10-14 00:00:00,"State","Civic Intent score",61.21636069763905,"NY New York",21,,
2024-10-14 00:00:00,"State","Civic Intent score",61.54527726235494,"TX Texas",31,,
2024-10-14 00:00:00,"State","Civic Intent score",62.435064681887155,"NJ New Jersey",12,,
2024-10-14 00:00:00,"State","Civic Intent score",63.14122019471151,"CO Colorado",11,,
2024-10-14 00:00:00,"State","Civic Intent score",64.28487454456867,"AL Alabama",6,,
2024-10-14 00:00:00,"State","Civic Intent score",64.52277795819973,"FL Florida",41,,
2024-10-14 00:00:00,"State","Civic Intent score",65.38842535384887,"KY Kentucky",8,,
2024-10-14 00:00:00,"State","Civic Intent score",65.67943213305227,"TN Tennessee",12,,
2024-10-14 00:00:00,"State","Civic Intent score",66.565800170288,"MO Missouri",11,,
2024-10-14 00:00:00,"State","Civic Intent score",69.38204239329782,"DC District of Columbia",6,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",48.53257432815609,"Rural Middle America",21,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",54.132056762792175,"Urban Burbs",86,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",54.32149054953623,"Exurbs",44,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",55.1762910439659,"Graying America",21,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",57.052817800674504,"College Towns",31,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",58.199706603667394,"Middle Suburbs",21,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",58.412415810138654,"Hispanic Centers",9,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",58.636911735387535,"African American South",12,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",58.808290740947626,"Big Cities",122,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",61.26792554542697,"Military Posts",9,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",64.87320211497521,"LDS Enclaves",5,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",65.0065899101921,"Working Class Country",7,,
2024-10-21 00:00:00,"ACP Community Type","Civic Intent score",70.20654766141297,"Evangelical Hubs",13,,
2024-10-21 00:00:00,"Age","Civic Intent score",54.826827287636554,"30 to 34",44,,
2024-10-21 00:00:00,"Age","Civic Intent score",54.87876466938994,"25 to 29",26,,
2024-10-21 00:00:00,"Age","Civic Intent score",55.812260818555835,"50 to 64",100,,
2024-10-21 00:00:00,"Age","Civic Intent score",57.44849039609683,"35 to 49",103,,
2024-10-21 00:00:00,"Age","Civic Intent score",58.06894963973695,"65 to 85",86,,
2024-10-21 00:00:00,"Age","Civic Intent score",59.81885213740545,"18 to 24",45,,
2024-10-21 00:00:00,"All","Civic Intent score",56.910922355096844,"All",404,,
2024-10-21 00:00:00,"Children in Home","Civic Intent score",53.896826812875474,"No children in home",265,,
2024-10-21 00:00:00,"Children in Home","Civic Intent score",62.469966066393134,"Children in home",139,,
2024-10-21 00:00:00,"Demographics","Civic Intent score",48.32118604078979,"Prefer not to answer",26,,
2024-10-21 00:00:00,"Demographics","Civic Intent score",49.68173672039877,"Under $25,000",56,,
2024-10-21 00:00:00,"Demographics","Civic Intent score",54.42690978926189,"$50,000 to $74,999",76,,
2024-10-21 00:00:00,"Demographics","Civic Intent score",57.190266098785074,"$75,000 to $99,999",57,,
2024-10-21 00:00:00,"Demographics","Civic Intent score",57.99696758399633,"$25,000 to $49,999",76,,
2024-10-21 00:00:00,"Demographics","Civic Intent score",62.698488225910545,"$100,000 to $150,000",58,,
2024-10-21 00:00:00,"Demographics","Civic Intent score",64.67681510387415,"Over $150,000",55,,
2024-10-21 00:00:00,"Ethnicity","Civic Intent score",47.124052030306395,"Prefer not to answer",7,,
2024-10-21 00:00:00,"Ethnicity","Civic Intent score",52.53837822441658,"Asian",27,,
2024-10-21 00:00:00,"Ethnicity","Civic Intent score",56.67372180960238,"Caucasian/White",310,,
2024-10-21 00:00:00,"Ethnicity","Civic Intent score",57.18008038538912,"African American",46,,
2024-10-21 00:00:00,"Ethnicity","Civic Intent score",61.387766092974275,"Other",7,,
2024-10-21 00:00:00,"Ethnicity","Civic Intent score",63.42241800930867,"Eastern or Central European",5,,
2024-10-21 00:00:00,"Ethnicity","Civic Intent score",64.53824125096891,"Hispanic/Latino",24,,
2024-10-21 00:00:00,"Gender","Civic Intent score",56.92564995656794,"Female",203,,
2024-10-21 00:00:00,"Gender","Civic Intent score",56.943492807272634,"Male",201,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",36.97046671472747,"Non-giver",162,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",72.72129769076263,"Gave something else",126,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",73.37378035605731,"Gave to registered nonprofit",172,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",73.39233596914957,"Gave to informal group",136,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",73.85041180268799,"Gave money",149,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",73.86755034461352,"Gave items",142,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",74.06680077893026,"Gave to individual",122,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",77.1960089137707,"Advocated",83,,
2024-10-21 00:00:00,"Giver Type","Civic Intent score",77.42492949105518,"Volunteered",96,,
2024-10-21 00:00:00,"State","Civic Intent score",14.335893854748601,"WY Wyoming",4,,
2024-10-21 00:00:00,"State","Civic Intent score",44.429920855577905,"MD Maryland",9,,
2024-10-21 00:00:00,"State","Civic Intent score",47.228670901846506,"IA Iowa",7,,
2024-10-21 00:00:00,"State","Civic Intent score",48.16186044823894,"MN Minnesota",10,,
2024-10-21 00:00:00,"State","Civic Intent score",48.230446927374295,"AR Arkansas",4,,
2024-10-21 00:00:00,"State","Civic Intent score",50.38270194946764,"IL Illinois",18,,
2024-10-21 00:00:00,"State","Civic Intent score",51.61050242781544,"OR Oregon",9,,
2024-10-21 00:00:00,"State","Civic Intent score",52.20004525852225,"MI Michigan",15,,
2024-10-21 00:00:00,"State","Civic Intent score",52.29074969101838,"WI Wisconsin",8,,
2024-10-21 00:00:00,"State","Civic Intent score",52.428969934569366,"PA Pennsylvania",20,,
2024-10-21 00:00:00,"State","Civic Intent score",52.70724431388283,"GA Georgia",15,,
2024-10-21 00:00:00,"State","Civic Intent score",52.967366009175024,"NC North Carolina",10,,
2024-10-21 00:00:00,"State","Civic Intent score",53.21158927058261,"AZ Arizona",12,,
